code,latest_quote_date,latest_close,ma5,ma10,ma20,ma60,ma120,rsi14,macd_dif,macd_dea,macd_hist,boll_upper,boll_mid,boll_lower,kdj_k,kdj_d,kdj_j,kdj_signal,boll_signal,obv,obv_signal,mfi14,atr14,ret_20d,ret_60d,vol_ratio_20d,drawdown_from_listing_high,technical_score,technical_state,buy_trigger,sell_trigger,quote_rows_for_ta
2512.HK,2024-12-11,3.0,2.9820000171661376,2.9200000047683714,2.8375000238418577,3.01916663646698,3.344499965508779,57.82029493507943,0.04319477120706994,0.0038100873212057115,0.07876936777172845,3.111870079627725,2.8375000238418577,2.5631299680559905,92.12015585972918,82.78570098251876,110.78906561415005,KDJ高位钝化,BOLL中轨上方,7773110.0,OBV资金确认,70.16636583255857,0.13142854826790948,0.14942533355537013,-0.16434538392066544,,-0.29742388444951384,58,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,124
2513.HK,2026-05-12,840.0,913.1,892.65,915.2,719.8749994913737,583.6073165521389,48.19998948842853,34.60955772926491,52.06056836542575,-34.90202127232169,1031.8868954893703,915.2,798.5131045106297,46.86918231951888,50.120557919856935,40.36643111884277,中性,BOLL中轨下方,47472526.0,OBV未确认,38.62469113890868,86.53571428571429,-0.12271540469973885,3.1338583298008587,,-0.18287937743190663,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,82
2515.HK,2024-10-18,0.3849999904632568,0.3759999990463257,0.3979999989271164,0.3954999983310699,0.6028333301345508,0.9464166638751824,41.201288391856885,-0.028935062964752567,-0.03542175822329478,0.012973390517084432,0.48084142062135327,0.3954999983310699,0.31015857604078656,25.370758518487754,28.100717014647927,19.910841526167417,KDJ低位观察,BOLL中轨下方,-11394000.0,OBV资金确认,56.61121753692815,0.03749999829701015,0.09999999148505045,-0.7015503861641813,,-0.7652439062064209,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,121
2519.HK,2025-05-07,7.46999979019165,7.6019998550415036,7.633999919891357,7.733499956130982,10.093499946594239,11.213983002355544,34.14874605270559,-0.6637512647570949,-0.7795162339113196,0.23152993830844948,9.10099146058104,7.733499956130982,6.366008451680923,45.79839317249577,55.31944156105034,26.75629639538664,中性,BOLL中轨下方,-4568000.0,OBV未确认,58.363523973733855,0.38000004632132395,-0.2647637891358472,-0.3764607616339515,,-0.4594790191645758,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,118
2522.HK,2024-12-04,52.54999923706055,52.58000030517578,51.70000038146973,48.28250026702881,36.93916670481364,27.680083298683165,65.15746794571626,4.0212550466749875,4.131356943746425,-0.2202037941428756,56.14622642072074,48.28250026702881,40.41877411333688,65.35487964565048,75.38679988039594,45.29103917615956,中性,BOLL中轨上方,4972040.0,OBV资金确认,76.79214127146406,3.0392859322684163,0.20804595947265625,1.646022035350296,,-0.06076856978581169,74,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,123
2525.HK,2026-03-13,188.8999938964844,191.39999694824218,195.1999984741211,203.5199996948242,197.8133331298828,189.3674997329712,42.88171188044196,-2.9912929536909303,-0.9898480750177105,-4.0028897573464395,227.46297224834964,203.5199996948242,179.57702714129877,30.856124276542886,31.279412842597246,30.009547144434165,中性,BOLL中轨下方,-3454349.0,OBV资金确认,57.90118267413435,10.235715593610482,-0.056443572547501986,0.2163553778780578,,-0.1927350688184427,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,120
2526.HK,2026-05-12,299.79998779296875,312.3199951171875,305.8799987792969,294.40999908447264,283.53571374075756,283.53571374075756,48.39491546264116,17.377537708336376,18.625154582713016,-2.4952337487532787,336.71803594525323,294.40999908447264,252.10196222369206,55.410395112223725,61.01964941160119,44.19188651346877,中性,BOLL中轨上方,1841882.0,OBV资金确认,31.544946156624007,25.528575352260045,0.03024050787961774,,,-0.113017787594767,74,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,28
2529.HK,2024-11-13,2.9600000381469727,2.95600004196167,2.965000033378601,2.9960000038146974,2.9511666456858316,2.8982499917348226,43.96838840755506,-0.014905056438601072,-0.007310066291192839,-0.015189980294816465,3.0700980189260654,2.9960000038146974,2.9219019887033295,67.4490429944191,51.96211634314336,98.42289629697059,中性,BOLL中轨下方,57700.0,OBV资金确认,45.761750284487015,0.01428571769169405,-0.029508169041433052,0.053380817943738945,,-0.09480120629594202,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,123
2530.HK,2025-07-09,0.6600000262260437,0.6600000143051148,0.658000010251999,0.6405000060796737,0.6498333374659221,0.6790833383798599,53.486339693743076,0.0054405462979247865,0.002123859671879884,0.006633373252089805,0.689263669620288,0.6405000060796737,0.5917363425390595,44.37984879554649,51.80367524689528,29.532195892848932,中性,BOLL中轨上方,37192000.0,OBV资金确认,95.73355445295878,0.021428568022591726,0.03125006402842834,0.0,,-0.23255812180500046,61,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,120
2531.HK,2025-01-10,29.299999237060547,29.29000015258789,29.05500011444092,30.502500152587892,25.468500185012818,18.4522501150767,51.17374059395493,0.6509723537301824,1.1944561460128345,-1.0869675845653042,36.74661123694856,30.502500152587892,24.258389068227224,47.08189920968728,45.21308991299218,50.81951780307749,中性,BOLL中轨下方,21598369.0,OBV未确认,28.548710964959668,3.139285360063826,0.03900703703408115,0.8927648645671538,,-0.18041960176054417,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,123
2533.HK,2025-02-04,25.5,25.64000015258789,25.955000114440917,26.492500209808348,27.233333365122476,25.283277383371562,44.09828684875229,-0.5999627981348183,-0.48881122726592563,-0.22230314173778543,28.348720221868188,26.492500209808348,24.63628019774851,28.048143638505785,24.80310733620386,34.53821624310963,KDJ金叉修复,BOLL中轨下方,6712202.0,OBV未确认,61.23466878666066,1.1464285169328963,-0.05555555555555558,0.07142860577458632,,-0.28370783446699144,43,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,119
2535.HK,2024-09-04,0.6399999856948853,0.6560000061988831,0.7120000064373017,0.7410000085830688,0.6458333343267441,0.6290833319226901,40.829527645285,0.00010875658392162091,0.023271813691485007,-0.04632611421512677,0.9274798694973151,0.7410000085830688,0.5545201476688225,19.489602303067244,24.382767480892976,9.703271947415779,KDJ低位观察,BOLL中轨下方,185130000.0,OBV未确认,31.107441336446215,0.0700000056198665,-0.015384601277006582,0.08474578668385702,,-0.29670333269209204,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,122
2539.HK,2026-05-12,17.0,16.65,16.3,16.0,17.081666692097983,29.27295236133394,53.39722025274122,-0.10809243122604784,-0.41968943894747746,0.6231940154428592,17.330120842128103,16.0,14.669879157871897,66.3872039856129,60.26058528889893,78.64044137904084,中性,BOLL中轨上方,-8435880.0,OBV资金确认,80.54892212941616,1.0714286395481651,0.07594935409993342,-0.09766455083256176,,-0.7995283091013096,26,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,105
2540.HK,2024-09-04,1.3899999856948853,1.4700000047683717,1.447000014781952,1.4380000054836273,1.8111666599909464,2.294499996304512,39.346997324610605,-0.06341593561311054,-0.0852333697502464,0.04363486827427171,1.5645909424349156,1.4380000054836273,1.311409068532339,57.19484756901803,62.938136511314724,45.708269684424636,中性,BOLL中轨下方,41083898.0,OBV未确认,16.430473636392833,0.15785715409687587,-0.07333334287007653,-0.08552631372560093,,-0.7982583435950215,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,122
2543.HK,2026-03-06,29.920000076293945,30.388000106811525,32.21199989318848,34.19099998474121,36.76599992116292,42.67299992243449,26.56905536836105,-1.9928729329471366,-1.4399954612286971,-1.105754943436879,39.47304876174161,34.19099998474121,28.908951207740813,9.284933408219459,11.036149746466684,5.782500731725008,KDJ低位观察,BOLL中轨下方,-647348.0,OBV未确认,18.407897082141176,1.2000000817435128,-0.18474115928335666,-0.25012534004822007,,-0.5350427228319744,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2545.HK,2024-12-30,0.3350000083446502,0.33100000619888303,0.3325000077486037,0.33025000542402266,0.34200000415245685,0.3491666689515114,51.86178544457482,-0.0005933518965722251,-0.001037835948338884,0.0008889681035333177,0.3475629208050039,0.33025000542402266,0.31293709004304143,45.78078091771616,41.30809730514035,54.72614814286777,KDJ金叉修复,BOLL中轨上方,-69952500.0,OBV资金确认,36.73317417528391,0.012500002980232267,0.06349209803242206,-0.1728394880034616,,-0.5073529340868179,36,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2546.HK,2026-05-12,15.56999969482422,15.843999862670898,16.414999961853027,16.678999996185304,16.695166714986165,14.83989252069945,42.48764762981957,-0.15076611405474338,0.03968850997573731,-0.3809092480609614,18.047839862062528,16.678999996185304,15.31016013030808,18.5420444157381,28.2344801907918,-0.8428271343693012,KDJ低位观察,BOLL中轨下方,6636324.0,OBV未确认,27.313637894566895,0.961428642272949,-0.04361185269504941,0.07231399476293587,,-0.22537316421256048,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,93
2549.HK,2025-03-31,5.230000019073486,5.586000061035156,5.703999996185303,5.488499999046326,5.619666679700216,5.644000021616618,43.14724212602652,-0.022885790358031066,-0.01762126316970982,-0.010529054376642491,6.0840015382940456,5.488499999046326,4.892998459798606,34.78912210307817,46.27460173454357,11.818162840147366,中性,BOLL中轨下方,-42098382.0,OBV未确认,48.20277501682961,0.3964286191122873,0.009652546793790018,0.046000003814697266,,-0.4284152746321578,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,122
2550.HK,2024-12-04,10.81999969482422,10.057999801635741,11.139999866485596,23.623499870300293,33.32950000762939,26.515583308537803,29.41342704811059,-9.051565720113548,-8.31942352312618,-1.4642843939747365,58.67388303243241,23.623499870300293,-11.426883291831821,23.220546600972582,17.964132127699965,33.73337554751782,KDJ低位观察,BOLL中轨下方,19812311.0,OBV资金确认,57.66776031887238,5.04071433203561,-0.761674023542563,-0.45791582208832127,,-0.8158297924285239,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2551.HK,2025-05-07,3.3299999237060547,3.2119999885559083,3.152999997138977,3.127499985694885,3.7804999788602194,3.7078813496282543,50.22663915495483,-0.116685105108147,-0.17525326019456286,0.11713631017283171,3.3750883614208567,3.127499985694885,2.8799116099689135,71.97262299626472,69.34190011191214,77.23406876496989,中性,BOLL中轨上方,-32974474.0,OBV资金确认,69.64793750869785,0.13428580760955808,-0.07499999668863078,-0.10242590580422639,,-0.3752345269471149,31,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,118
2555.HK,2024-10-18,9.609999656677246,9.619999885559082,9.974000072479248,8.88500006198883,7.429166666666666,9.165750018755595,54.28464893128465,0.7977512232436474,0.8365755635725519,-0.07764868065780894,13.223292338619363,8.88500006198883,4.546707785358296,25.896137375779603,34.189850903814374,9.308710319710059,中性,BOLL中轨上方,49391806.0,OBV资金确认,72.72264811679167,2.1714285782405307,0.9258517229398244,-0.04851492141440672,,-0.2607692571786734,58,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,121
2556.HK,2024-11-12,105.5,103.51999969482422,110.42000045776368,107.275,100.32750040690104,92.62333348592122,50.59947825192779,1.9654470671750488,2.9483727296733315,-1.9658513249965655,123.80871576612832,107.275,90.7412842338717,32.41303866198244,40.225405398116436,16.78830518971445,中性,BOLL中轨下方,6045456.0,OBV资金确认,73.23569623540716,7.5642847333635626,0.12174371692408159,0.07269955909313297,,-0.16269841269841268,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,123
2559.HK,2024-12-24,1.9600000381469729,1.9660000324249267,1.975000011920929,1.977000004053116,2.2308333377043406,2.2003333340088527,43.82170043408248,-0.0481340748775847,-0.05657682807174154,0.01688550638831368,2.065519960047446,1.977000004053116,1.888480048058786,26.453648520101382,26.433309431034985,26.494326698234175,KDJ金叉修复,BOLL中轨下方,-12808998.0,OBV资金确认,71.02748100988416,0.09142855235508497,-0.02487559828533137,-0.22834643008534639,,-0.5784946240969704,28,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2560.HK,2025-07-08,1.659999966621399,1.6240000247955322,1.591000008583069,1.5900000095367433,1.6895000000794729,1.5918333341677984,55.891017077027826,-0.006167185031180411,-0.023212134387058835,0.03408989871175685,1.6723343948349092,1.5900000095367433,1.5076656242385773,83.64129522792209,77.49933326915414,95.92521914545799,中性,BOLL中轨上方,-4393920.0,OBV资金确认,63.422467288022894,0.05285716908318657,0.04402511432283096,0.012195110427418276,,-0.13541666472641134,66,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,120
2561.HK,2025-09-17,45.0,44.84000015258789,44.92199974060058,45.25299987792969,46.5246665318807,46.61233320236206,44.97695071688387,-0.5710605691493242,-0.6271400248089349,0.1121589113192214,46.39829911909909,45.25299987792969,44.107700636760285,31.44171350897215,24.89918423511731,44.52677205668182,中性,BOLL中轨下方,-2049728.0,OBV未确认,44.40139917169602,0.9799998147147038,-0.02555219353351823,-0.06347553143576556,,-0.34593026157067497,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2562.HK,2025-04-28,16.0,16.744000244140626,16.804000186920167,16.86500015258789,22.280666732788085,24.072833347320557,41.66382976341702,-1.3221491050293608,-1.638685647828455,0.6330730855981885,20.363327965368494,16.86500015258789,13.366672339807284,31.544736811720373,36.70053967736763,21.233131080425864,中性,BOLL中轨下方,20596215.0,OBV资金确认,55.17363604572343,2.084286144801549,-0.13606913582484692,-0.3442622848301604,,-0.6734693877551021,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2563.HK,2025-04-29,4.409999847412109,4.409999847412109,4.409999847412109,4.456499862670898,10.58999995390574,17.842583374182382,9.44136987880539,-1.3543624780129626,-1.7312910685019347,0.7538571809779442,4.872408642962379,4.456499862670898,4.040591082379417,8.338688716043281,8.29725910491932,8.421547938291205,KDJ低位观察,BOLL中轨下方,890000.0,OBV未确认,,0.0,-0.20540546020626516,-0.7447916856380516,,-0.8755994428067132,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2565.HK,2025-11-21,63.25,63.25999908447265,59.56499977111817,57.39499969482422,52.48783327738444,33.8052499294281,62.01908472771046,2.9153028382386452,2.261717555491392,1.3071705654945065,66.97276383665408,57.39499969482422,47.81723555299437,56.92234040959909,55.45041023222595,59.866200764345365,中性,BOLL中轨上方,14956340.0,OBV未确认,74.42602654164024,5.207142421177456,0.19339622641509435,0.8112830273928486,,-0.029907930053894916,70,趋势延续,回踩20日线缩量企稳，或放量突破20日高点,放量跌破20日线，或从高点回撤≥15%,125
2566.HK,2025-05-27,6.059999942779541,6.146000003814697,6.155999994277954,6.080000019073486,6.379500007629394,6.46305086249012,46.75869200762953,-0.014644028606937809,-0.02939894981250251,0.029509842411129403,6.349346183953011,6.080000019073486,5.810653854193961,33.80333816090224,50.199250102803944,1.01151427709884,中性,BOLL中轨下方,1799200.0,OBV资金确认,47.778151555335114,0.1892857210976737,0.0,-0.13552072112468805,,-0.26456309331217354,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,118
2567.HK,2025-04-14,0.8600000143051147,0.8400000095367431,0.8820000052452087,0.9285000026226043,0.9364999989668529,0.9522499978542328,41.4777305557282,-0.037913838843791625,-0.026222590549160197,-0.023382496589262856,1.0717370038984846,0.9285000026226043,0.7852630013467241,31.0299840088623,28.71558228907243,35.65878744844204,中性,BOLL中轨下方,23956100.0,OBV资金确认,53.96346304942656,0.0628571425165449,-0.18095233013299894,0.2463768366329111,,-0.31199998855590816,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,122
2569.HK,2025-09-23,0.7200000286102295,0.7560000061988831,0.7889999985694885,0.8549999982118607,1.1021666715542475,0.9875833354890347,18.309799637732837,-0.0965086495586599,-0.09292316745513785,-0.007170964207044106,1.0171565105635847,0.8549999982118607,0.6928434858601367,13.95580814766021,13.434718819372327,14.997986804235982,KDJ金叉修复,BOLL中轨下方,-142639384.0,OBV未确认,7.310823642231526,0.04357142959322248,-0.3394495352642394,-0.4744525356903475,,-0.5527950172590615,28,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,123
2570.HK,2025-06-04,205.0,211.55999755859375,229.65999755859374,218.6699981689453,199.3383321126302,198.82542303053,47.58952639884409,7.593489666471697,11.944848206367777,-8.702717079792158,265.3762515077204,218.6699981689453,171.96374483017024,16.498412325143626,29.966689700673772,-10.438142425916666,KDJ低位观察,BOLL中轨下方,1452311.0,OBV资金确认,73.13096288381612,20.25714329310825,0.12452000311704503,-0.106364405168619,,-0.27561837455830385,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,118
2571.HK,2025-07-14,12.979999542236328,13.027999687194825,13.06599988937378,12.973999881744385,12.935000022252401,13.280500038464863,49.3003472581592,0.01573065535487217,0.010757350138745313,0.009946610432253714,13.300796301227665,12.973999881744385,12.647203462261105,42.528941093241485,43.75872821620551,40.06936684731343,中性,BOLL中轨上方,-4163099.0,OBV未确认,2.0254036760189678,0.20142868586948953,0.030158662639840017,0.025276437494557324,,-0.16794876763884803,65,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,120
2573.HK,2025-12-05,8.800000190734863,9.088000106811524,9.11800012588501,9.039500093460083,9.965333398183187,11.581583364804585,40.859595695272645,-0.1967650740504716,-0.23214696700740597,0.07076378591386873,9.57172365352999,9.039500093460083,8.507276533390176,55.032515027219006,67.23853123280242,30.620482616052186,中性,BOLL中轨下方,-6352219.0,OBV资金确认,68.00119053667635,0.39928572518484934,-0.06680806935871808,-0.2727272798923689,,-0.6165577386408874,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,125
2575.HK,2026-04-13,31.0,31.37200012207031,31.975999641418458,38.16099977493286,55.35033318201701,59.000167862707826,29.25093348207453,-6.727282320078302,-6.931714768927344,0.4088648976980842,53.40040899096242,38.16099977493286,22.921590558903308,16.760982558459094,11.902026262645254,26.478895150086778,KDJ低位观察,BOLL中轨下方,21886342.0,OBV资金确认,63.91445616274416,4.479285648890904,-0.40726576573192486,-0.5118110236220472,,-0.6262808783544274,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,119
2576.HK,2025-04-03,3.849999904632568,3.731999969482422,3.921999955177307,4.165499985218048,4.096833336353302,4.860000004371007,41.18570488026923,-0.16493722578245906,-0.11020931260476377,-0.10945582635539058,4.777123360768632,4.165499985218048,3.553876609667464,31.76503716824008,25.309117498842312,44.676876507035615,中性,BOLL中轨下方,-9737200.0,OBV未确认,30.282912405796736,0.2457143068313598,-0.14823010600026787,-0.07451921974766151,,-0.5815217408205476,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,121
2577.HK,2025-06-27,35.29999923706055,35.79000015258789,35.74500045776367,35.685000038146974,37.06916672388713,41.708750057220456,45.289875851862895,-0.35379008608869356,-0.4528550212455615,0.19812987031373586,37.38766119927806,35.685000038146974,33.98233887701589,38.70438359677192,36.80580731117015,42.50153616797546,中性,BOLL中轨下方,-76977.0,OBV资金确认,61.95038134990672,1.3714288984026217,-0.008426945222445026,-0.24653147520251273,,-0.4560863111384573,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,121
2579.HK,2026-05-12,39.2599983215332,40.395999145507815,42.255999374389646,40.49199962615967,36.557666619618736,34.42837597773625,49.66508843217444,1.1833181566184834,1.7449866939207046,-1.1233370746044424,46.36031458033684,40.49199962615967,34.623684671982495,26.39035645825573,45.29746000085828,-11.42385062694936,中性,BOLL中轨下方,22310225.0,OBV资金确认,59.39625887049872,2.758571352277483,0.033157850566663205,0.19041840104498187,,-0.14279478219369246,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,117
2580.HK,2026-02-27,11.890000343322754,11.955999946594238,12.444999980926514,12.85900001525879,13.635833406448365,14.42000006834666,34.02937972142486,-0.436739269961242,-0.3192880875688097,-0.2349023647848646,14.179508724865112,12.85900001525879,11.538491305652467,13.885497218382692,19.10271994257153,3.451051770005016,KDJ低位观察,BOLL中轨下方,-44964341.0,OBV未确认,43.36836673212575,0.42071410587855745,-0.11400892133181817,-0.25220121832796527,,-0.2785193766025259,38,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,120
2581.HK,2026-05-12,3.180000066757202,3.240000009536743,3.308000016212463,3.3695000410079956,3.522333351771037,3.7414130672164587,26.993152488666013,-0.07971725158949772,-0.06242643298131797,-0.0345816372163595,3.5601747448349497,3.3695000410079956,3.1788253371810415,27.711703197364013,23.555919347067473,36.02327089795709,KDJ低位观察,BOLL中轨下方,-8246749.0,OBV未确认,25.57676153351322,0.06428570406777524,-0.08357347534927106,-0.14516127895159403,,-0.3262711423493343,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,92
2582.HK,2025-05-14,133.1999969482422,127.19999847412109,117.30999908447265,110.8875,125.36750030517578,119.09957665912175,65.03354222213238,3.179955831737857,-1.1966703002778452,8.753252264031405,133.10777968851136,110.8875,88.66722031148865,73.98979215875852,64.89188860116681,92.18559927394193,中性,BOLL上轨突破,3154797.0,OBV资金确认,74.04595459044867,9.310713631766186,0.18928568703787674,0.01601823605613273,,-0.1378640974223807,66,趋势转强,连续2日站上20日线且成交额≥20日均值1.3倍,跌破关键均线或放量破位,118
2583.HK,2026-03-27,109.4000015258789,110.12000122070313,112.12000045776367,117.07000007629395,154.99333381652832,160.809166653951,27.15735989735623,-10.841762744616588,-11.82951699743877,1.9755085056443633,130.08708907852346,117.07000007629395,104.05291107406444,10.722589655712763,10.840859722921486,10.486049521295314,KDJ低位观察,BOLL中轨下方,784260.0,OBV资金确认,61.64463743072937,13.778570992606026,-0.23869169207232088,-0.336969687721946,,-0.44886649105350673,23,高位回撤预警,避免抄底，等待60日线修复,若反弹缩量且不过60日线，继续降低仓位,120
2585.HK,2025-05-28,15.699999809265137,15.691999816894532,16.10999994277954,16.80800004005432,16.57833334604899,15.83576272705854,40.882793234794796,-0.33764825556881917,-0.15828347122680203,-0.3587295686840343,18.488571499125786,16.80800004005432,15.127428580982857,24.540820038653578,21.12451761804016,31.373424879880417,KDJ低位观察,BOLL中轨下方,27760.0,OBV未确认,30.660527211221464,0.7499994550432477,-0.08932714514491813,-0.07319956822312235,,-0.19487180465306986,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,118
2586.HK,2025-06-04,10.15999984741211,10.16599998474121,9.493000030517578,9.942000007629394,10.597833355267843,8.534322043596688,51.21100365527763,-0.16673056520193086,-0.2714763934700342,0.20949165653620672,11.631018228985466,9.942000007629394,8.252981786273322,62.428221397906725,51.36877139856126,84.54712139659766,中性,BOLL中轨上方,96340037.0,OBV资金确认,53.99389908629878,0.7128571782793317,-0.060998139189211265,0.4091539242242932,,-0.26376813717485326,46,中性震荡,等待价格/成交确认,跌破关键均线或放量破位,118
